obsnme obsval
c001pr34c11_19800101 18.632732
c001pr34c12_19700101 45.0
c001pr34c12_19700102 17.362501
c001pr34c12_19791231 16.942835
c001pr34c12_19800101 16.746674
c001pr34c13_19700101 45.0
c001pr34c13_19700102 17.824183
c001pr34c13_19791231 17.6013
c001pr34c13_19800101 17.45095
c001pr34c14_19700101 45.0
c001pr34c14_19700102 17.663025
c001pr34c14_19791231 17.530949
c001pr34c14_19800101 17.42531
c001pr34c15_19700101 45.0
c001pr34c15_19700102 17.274479
c001pr34c15_19791231 17.203087
c001pr34c15_19800101 17.144518
c001pr34c16_19700101 45.0
c001pr34c16_19700102 16.732695
c001pr34c16_19791231 16.7204
c001pr34c16_19800101 16.715084
c001pr34c17_19700101 45.0
c001pr34c17_19700102 17.263689
c001pr34c17_19791231 17.238737
c001pr34c17_19800101 17.2248
c001pr34c18_19700101 45.0
c001pr34c18_19700102 17.715275
c001pr34c18_19791231 17.679298
c001pr34c18_19800101 17.657223
c001pr34c19_19700101 45.0
c001pr34c19_19700102 18.05178
c001pr34c19_19791231 18.009777
c001pr34c19_19800101 17.982178
c001pr34c20_19700101 45.0
c001pr34c20_19700102 18.254663
c001pr34c20_19791231 18.209444
c001pr34c20_19800101 18.17852
c001pr35c04_19700101 45.0
c001pr35c04_19700102 23.563192
c001pr35c04_19791231 23.488909
c001pr35c04_19800101 23.232237
c001pr35c05_19700101 45.0
c001pr35c05_19700102 22.80661
c001pr35c05_19791231 22.73112
c001pr35c05_19800101 22.492085
c001pr35c06_19700101 45.0
c001pr35c06_19700102 22.228321
c001pr35c06_19791231 22.1499
c001pr35c06_19800101 21.92345
c001pr35c07_19700101 45.0
c001pr35c07_19700102 21.671167
c001pr35c07_19791231 21.586527
c001pr35c07_19800101 21.370165
c001pr35c08_19700101 45.0
c001pr35c08_19700102 21.038458
c001pr35c08_19791231 20.9429
c001pr35c08_19800101 20.736061
c001pr35c09_19700101 45.0
c001pr35c09_19700102 20.23697
c001pr35c09_19791231 20.122074
c001pr35c09_19800101 19.925272
c001pr35c10_19700101 45.0
c001pr35c10_19700102 19.445463
c001pr35c10_19791231 19.302828
c001pr35c10_19800101 19.115904
c001cr35c11_19700101 45.0
c001cr35c11_19700102 18.618536
c001cr35c11_19791231 18.437307
c001cr35c11_19800101 18.261456
c001pr35c11_19700101 45.0
c001pr35c11_19700102 18.618536
c001pr35c11_19791231 18.437307
c001pr35c11_19800101 18.261456
c001pr35c12_19700101 45.0
c001pr35c12_19700102 17.774776
c001pr35c12_19791231 17.551601
c001pr35c12_19800101 17.391357
c001pr35c13_19700101 45.0
c001pr35c13_19700102 17.496685
c001pr35c13_19791231 17.326744
c001pr35c13_19800101 17.1973
c001pr35c14_19700101 45.0
c001pr35c14_19700102 17.225588
c001pr35c14_19791231 17.11185
c001pr35c14_19800101 17.0198
c001pr35c15_19700101 45.0
c001pr35c15_19700102 16.90083
c001pr35c15_19791231 16.836176
c001pr35c15_19800101 16.784636
c001pr35c16_19700101 45.0
c001pr35c16_19700102 16.48228
c001pr35c16_19791231 16.469954
c001pr35c16_19800101 16.464638
c001pr35c17_19700101 45.0
c001pr35c17_19700102 16.987162
c001pr35c17_19791231 16.96314
c001pr35c17_19800101 16.950365
c001pr35c18_19700101 45.0
c001pr35c18_19700102 17.430046
c001pr35c18_19791231 17.395027
c001pr35c18_19800101 17.375418
c001pr35c19_19700101 45.0
c001pr35c19_19700102 17.770079
c001pr35c19_19791231 17.729822
c001pr35c19_19800101 17.70454
c001pr35c20_19700101 45.0
c001pr35c20_19700102 18.081278
c001pr35c20_19791231 18.037088
c001pr35c20_19800101 18.007742
c001pr36c05_19700101 45.0
c001pr36c05_19700102 21.850882
c001pr36c05_19791231 21.777231
c001pr36c05_19800101 21.565706
c001pr36c06_19700101 45.0
c001pr36c06_19700102 21.392952
c001pr36c06_19791231 21.318584
c001pr36c06_19800101 21.11859
c001pr36c07_19700101 45.0
c001pr36c07_19700102 20.836096
c001pr36c07_19791231 20.757677
c001pr36c07_19800101 20.568792
c001pr36c08_19700101 45.0
c001pr36c08_19700102 20.15631
c001pr36c08_19791231 20.069622
c001pr36c08_19800101 19.891665
c001pr36c09_19700101 45.0
c001pr36c09_19700102 19.464312
c001pr36c09_19791231 19.36413
c001pr36c09_19800101 19.195559
c001pr36c10_19700101 45.0
c001pr36c10_19700102 18.768005
c001pr36c10_19791231 18.650621
c001pr36c10_19800101 18.491749
c001pr36c11_19700101 45.0
c001pr36c11_19700102 18.078777
c001pr36c11_19791231 17.943357
c001pr36c11_19800101 17.796232
c001pr36c12_19700101 45.0
c001pr36c12_19700102 17.465853
c001pr36c12_19791231 17.320944
c001pr36c12_19800101 17.189926
c001pr36c13_19700101 45.0
c001pr36c13_19700102 17.071508
c001pr36c13_19791231 16.947798
c001pr36c13_19800101 16.840422
c001pr36c14_19700101 45.0
c001pr36c14_19700102 16.774807
c001pr36c14_19791231 16.684185
c001pr36c14_19800101 16.606642
c001pr36c15_19700101 45.0
c001pr36c15_19700102 16.510653
c001pr36c15_19791231 16.456764
c001pr36c15_19800101 16.41348
c001pr36c16_19700101 45.0
c001pr36c16_19700102 16.229029
c001pr36c16_19791231 16.216986
c001pr36c16_19800101 16.211882
c001pr36c17_19700101 45.0
c001pr36c17_19700102 16.713024
c001pr36c17_19791231 16.690042
c001pr36c17_19800101 16.678501
c001pr36c18_19700101 45.0
c001pr36c18_19700102 17.123484
c001pr36c18_19791231 17.092587
c001pr36c18_19800101 17.075348
c001pr36c19_19700101 45.0
c001pr36c19_19700102 17.400347
c001pr36c19_19791231 17.363073
c001pr36c19_19800101 17.341524
c001pr37c05_19700101 45.0
c001pr37c05_19700102 21.27107
c001pr37c05_19791231 21.200583
c001pr37c05_19800101 21.00832
c001pr37c06_19700101 45.0
c001pr37c06_19700102 20.51288
c001pr37c06_19791231 20.446419
c001pr37c06_19800101 20.27782
c001pr37c07_19700101 45.0
c001pr37c07_19700102 19.914047
c001pr37c07_19791231 19.846117
c001pr37c07_19800101 19.690962
c001pr37c08_19700101 45.0
c001pr37c08_19700102 19.198935
c001pr37c08_19791231 19.125816
c001pr37c08_19800101 18.98273
c001pr37c09_19700101 45.0
c001pr37c09_19700102 18.621794
c001pr37c09_19791231 18.540718
c001pr37c09_19800101 18.405685
c001pr37c10_19700101 45.0
c001pr37c10_19700102 18.003426
c001pr37c10_19791231 17.912518
c001pr37c10_19800101 17.785782
c001pr37c11_19700101 45.0
c001pr37c11_19700102 17.372509
c001pr37c11_19791231 17.2733
c001pr37c11_19800101 17.157051
c001pr37c12_19700101 45.0
c001pr37c12_19700102 16.829988
c001pr37c12_19791231 16.72942
c001pr37c12_19800101 16.62677
c001pr37c13_19700101 45.0
c001pr37c13_19700102 16.439724
c001pr37c13_19791231 16.350328
c001pr37c13_19800101 16.265574
c001pr37c14_19700101 45.0
c001pr37c14_19700102 16.173946
c001pr37c14_19791231 16.10498
c001pr37c14_19800101 16.043262
c001pr37c15_19700101 45.0
c001pr37c15_19700102 16.024485
c001pr37c15_19791231 15.981818
c001pr37c15_19800101 15.947555
c001pr37c16_19700101 45.0
c001pr37c16_19700102 15.971617
c001pr37c16_19791231 15.959943
c001pr37c16_19800101 15.95515
c001pr37c17_19700101 45.0
c001pr37c17_19700102 16.441702
c001pr37c17_19791231 16.41995
c001pr37c17_19800101 16.4097
c001pr37c18_19700101 45.0
c001pr37c18_19700102 16.861984
c001pr37c18_19791231 16.83281
c001pr37c18_19800101 16.817556
c001pr37c19_19700101 45.0
c001pr37c19_19700102 17.190573
c001pr37c19_19791231 17.154861
c001pr37c19_19800101 17.135254
c001pr38c06_19700101 45.0
c001pr38c06_19700102 19.169647
c001pr38c06_19791231 19.118938
c001pr38c06_19800101 19.001709
c001pr38c07_19700101 45.0
c001pr38c07_19700102 18.735106
c001pr38c07_19791231 18.683626
c001pr38c07_19800101 18.574354
c001pr38c08_19700101 45.0
c001pr38c08_19700102 18.222986
c001pr38c08_19791231 18.16843
c001pr38c08_19800101 18.066195
c001pr38c09_19700101 45.0
c001pr38c09_19700102 17.737719
c001pr38c09_19791231 17.678434
c001pr38c09_19800101 17.58124
c001pr38c10_19700101 45.0
c001pr38c10_19700102 17.12075
c001pr38c10_19791231 17.056242
c001pr38c10_19800101 16.96571
c001pr38c11_19700101 45.0
c001pr38c11_19700102 16.494116
c001pr38c11_19791231 16.425722
c001pr38c11_19800101 16.342775
c001pr38c12_19700101 45.0
c001pr38c12_19700102 15.944321
c001pr38c12_19791231 15.876187
c001pr38c12_19800101 15.802904
c001pr38c13_19700101 45.0
c001pr38c13_19700102 15.5279
c001pr38c13_19791231 15.466767
c001pr38c13_19800101 15.4065275
c001pr38c14_19700101 45.0
c001pr38c14_19700102 15.286914
c001pr38c14_19791231 15.238595
c001pr38c14_19800101 15.194952
c001pr38c15_19700101 45.0
c001pr38c15_19700102 15.330093
c001pr38c15_19791231 15.297844
c001pr38c15_19800101 15.273647
c001pr38c16_19700101 45.0
c001pr38c16_19700102 15.706646
c001pr38c16_19791231 15.695334
c001pr38c16_19800101 15.69087
c001pr38c17_19700101 45.0
c001pr38c17_19700102 16.164072
c001pr38c17_19791231 16.143911
c001pr38c17_19800101 16.135118
c001pr38c18_19700101 45.0
c001pr38c18_19700102 16.568634
c001pr38c18_19791231 16.54214
c001pr38c18_19800101 16.52943
c001pr39c06_19700101 45.0
c001pr39c06_19700102 17.949467
c001pr39c06_19791231 17.9206
c001pr39c06_19800101 17.859543
c001pr39c07_19700101 45.0
c001pr39c07_19700102 17.66636
c001pr39c07_19791231 17.636171
c001pr39c07_19800101 17.576036
c001pr39c08_19700101 45.0
c001pr39c08_19700102 17.21074
c001pr39c08_19791231 17.179432
c001pr39c08_19800101 17.12354
c001pr39c09_19700101 45.0
c001pr39c09_19700102 16.72207
c001pr39c09_19791231 16.688974
c001pr39c09_19800101 16.636593
c001pr39c10_19700101 45.0
c001pr39c10_19700102 16.114988
c001pr39c10_19791231 16.079702
c001pr39c10_19800101 16.03113
c001pr39c11_19700101 45.0
c001pr39c11_19700102 15.365951
c001pr39c11_19791231 15.329195
c001pr39c11_19800101 15.28485
c001pr39c12_19700101 45.0
c001pr39c12_19700102 14.713875
c001pr39c12_19791231 14.677145
c001pr39c12_19800101 14.63752
c001pr39c13_19700101 45.0
c001pr39c13_19700102 14.248002
c001pr39c13_19791231 14.21454
c001pr39c13_19800101 14.181824
c001pr39c14_19700101 45.0
c001pr39c14_19700102 13.97483
c001pr39c14_19791231 13.947617
c001pr39c14_19800101 13.92381
c001pr39c15_19700101 45.0
c001pr39c15_19700102 14.131534
c001pr39c15_19791231 14.111871
c001pr39c15_19800101 14.098457
c001pr39c16_19700101 45.0
c001pr39c16_19700102 15.434793
c001pr39c16_19791231 15.423842
c001pr39c16_19800101 15.419728
c001pr39c17_19700101 45.0
c001pr39c17_19700102 15.850278
c001pr39c17_19791231 15.832773
c001pr39c17_19800101 15.825897
c001pr40c06_19700101 16.9
c001pr40c06_19700102 16.9
c001pr40c06_19791231 16.9
c001pr40c06_19800101 16.9
c001pr40c07_19700101 16.4
c001pr40c07_19700102 16.4
c001pr40c07_19791231 16.4
c001pr40c07_19800101 16.4
c001pr40c08_19700101 16.1
c001pr40c08_19700102 16.1
c001pr40c08_19791231 16.1
c001pr40c08_19800101 16.1
c001pr40c09_19700101 15.6
c001pr40c09_19700102 15.6
c001pr40c09_19791231 15.6
c001pr40c09_19800101 15.6
c001pr40c10_19700101 15.1
c001pr40c10_19700102 15.1
c001pr40c10_19791231 15.1
c001pr40c10_19800101 15.1
c001pr40c11_19700101 14.0
c001pr40c11_19700102 14.0
c001pr40c11_19791231 14.0
c001pr40c11_19800101 14.0
c001pr40c12_19700101 13.0
c001pr40c12_19700102 13.0
c001pr40c12_19791231 13.0
c001pr40c12_19800101 13.0
c001pr40c13_19700101 12.5
c001pr40c13_19700102 12.5
c001pr40c13_19791231 12.5
c001pr40c13_19800101 12.5
c001pr40c14_19700101 12.0
c001pr40c14_19700102 12.0
c001pr40c14_19791231 12.0
c001pr40c14_19800101 12.0
c001pr40c15_19700101 11.4
c001pr40c15_19700102 11.4
c001pr40c15_19791231 11.4
c001pr40c15_19800101 11.4
